Tenant;School;Profile;Qtde;Product
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Aluno;130;Plataforma AZ
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Aluno;113;Scules
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;AZ Anos Iniciais
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;AZ Cantalelê
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;AZ Infantil
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;Binóculo
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;Conexia Books
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;Educacross
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;Novo EM
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;Plataforma AZ
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Coordenador;1;Scules
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;AZ Anos Iniciais
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;AZ Cantalelê
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;AZ Infantil
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;Binóculo
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;3;Conexia - Portal Financeiro
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;Conexia Books
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;7;Conexia Store
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;Educacross
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;1;Novo EM
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Gestor;6;Scules
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;10;AZ Anos Iniciais
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;7;AZ Cantalelê
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;9;AZ Infantil
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;15;Binóculo
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;23;Conexia Books
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;10;Educacross
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;23;Plataforma AZ
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Professor;14;Scules
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Responsável;32;AZ Cantalelê
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Responsável;144;Binóculo
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Responsável;210;Conexia Store
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Responsável;81;Educacross
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Responsável;154;Plataforma AZ
GRUPO CEC;Escola CEC - Ensino Infantil e Fundamental;Responsável;132;Scules
GRUPO SESC SC;SESC - ARARANGUA;Aluno;33;AZ Cantalelê
GRUPO SESC SC;SESC - ARARANGUA;Aluno;96;Conexia Books
GRUPO SESC SC;SESC - ARARANGUA;Aluno;167;Conexia Store
GRUPO SESC SC;SESC - ARARANGUA;Aluno;95;Educacross
GRUPO SESC SC;SESC - ARARANGUA;Aluno;96;Plataforma AZ
GRUPO SESC SC;SESC - ARARANGUA;Aluno;12;Redação AZ
GRUPO SESC SC;SESC - ARARANGUA;Aluno;95;Ubbu
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;1;AZ Cantalelê
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;2;Conexia Books
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;1;Educacross
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;2;Plataforma AZ
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;1;Redação AZ
GRUPO SESC SC;SESC - ARARANGUA;Coordenador;1;Ubbu
GRUPO SESC SC;SESC - ARARANGUA;Corretor;1;Redação AZ
GRUPO SESC SC;SESC - ARARANGUA;Gestor;1;Conexia Store
GRUPO SESC SC;SESC - ARARANGUA;Professor;4;AZ Anos Iniciais
GRUPO SESC SC;SESC - ARARANGUA;Professor;2;AZ Cantalelê
GRUPO SESC SC;SESC - ARARANGUA;Professor;4;Conexia Books
GRUPO SESC SC;SESC - ARARANGUA;Professor;4;Educacross
GRUPO SESC SC;SESC - ARARANGUA;Professor;4;Plataforma AZ
GRUPO SESC SC;SESC - ARARANGUA;Professor;4;Ubbu
GRUPO SESC SC;SESC - ARARANGUA;Responsável;33;AZ Cantalelê
GRUPO SESC SC;SESC - ARARANGUA;Responsável;169;Conexia Store
GRUPO SESC SC;SESC - ARARANGUA;Responsável;112;Educacross
GRUPO SESC SC;SESC - ARARANGUA;Responsável;113;Plataforma AZ
GRUPO SESC SC;SESC - BRUSQUE;Aluno;137;AZ Cantalelê
GRUPO SESC SC;SESC - BRUSQUE;Aluno;376;Conexia Books
GRUPO SESC SC;SESC - BRUSQUE;Aluno;379;Conexia Store
GRUPO SESC SC;SESC - BRUSQUE;Aluno;372;Educacross
GRUPO SESC SC;SESC - BRUSQUE;Aluno;376;Plataforma AZ
GRUPO SESC SC;SESC - BRUSQUE;Aluno;49;Redação AZ
GRUPO SESC SC;SESC - BRUSQUE;Aluno;372;Ubbu
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;AZ Anos Iniciais
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;AZ Cantalelê
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;Conexia Books
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;Educacross
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;Plataforma AZ
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;Redação AZ
GRUPO SESC SC;SESC - BRUSQUE;Coordenador;2;Ubbu
GRUPO SESC SC;SESC - BRUSQUE;Corretor;3;Redação AZ
GRUPO SESC SC;SESC - BRUSQUE;Professor;16;AZ Anos Iniciais
GRUPO SESC SC;SESC - BRUSQUE;Professor;7;AZ Cantalelê
GRUPO SESC SC;SESC - BRUSQUE;Professor;17;Conexia Books
GRUPO SESC SC;SESC - BRUSQUE;Professor;16;Educacross
GRUPO SESC SC;SESC - BRUSQUE;Professor;17;Plataforma AZ
GRUPO SESC SC;SESC - BRUSQUE;Professor;16;Ubbu
GRUPO SESC SC;SESC - BRUSQUE;Responsável;136;AZ Cantalelê
GRUPO SESC SC;SESC - BRUSQUE;Responsável;370;Conexia Store
GRUPO SESC SC;SESC - BRUSQUE;Responsável;363;Educacross
GRUPO SESC SC;SESC - BRUSQUE;Responsável;367;Plataforma AZ
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;99;AZ Cantalelê
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;502;Conexia Books
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;331;Conexia Store
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;323;Educacross
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;502;Plataforma AZ
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;270;Redação AZ
GRUPO SESC SC;SESC - CHAPECÓ;Aluno;500;Ubbu
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;AZ Cantalelê
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;Conexia Books
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;Educacross
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;Plataforma AZ
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;Redação AZ
GRUPO SESC SC;SESC - CHAPECÓ;Coordenador;1;Ubbu
GRUPO SESC SC;SESC - CHAPECÓ;Corretor;4;Redação AZ
GRUPO SESC SC;SESC - CHAPECÓ;Professor;16;AZ Anos Iniciais
GRUPO SESC SC;SESC - CHAPECÓ;Professor;9;AZ Cantalelê
GRUPO SESC SC;SESC - CHAPECÓ;Professor;25;Conexia Books
GRUPO SESC SC;SESC - CHAPECÓ;Professor;16;Educacross
GRUPO SESC SC;SESC - CHAPECÓ;Professor;25;Plataforma AZ
GRUPO SESC SC;SESC - CHAPECÓ;Professor;24;Ubbu
GRUPO SESC SC;SESC - CHAPECÓ;Responsável;98;AZ Cantalelê
GRUPO SESC SC;SESC - CHAPECÓ;Responsável;445;Conexia Store
GRUPO SESC SC;SESC - CHAPECÓ;Responsável;432;Educacross
GRUPO SESC SC;SESC - CHAPECÓ;Responsável;620;Plataforma AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;44;AZ Cantalelê
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;217;Conexia Books
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;244;Conexia Store
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;182;Educacross
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;217;Plataforma AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;54;Redação AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Aluno;213;Ubbu
GRUPO SESC SC;SESC - CONCÓRDIA;Coordenador;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - CONCÓRDIA;Coordenador;1;Conexia Books
GRUPO SESC SC;SESC - CONCÓRDIA;Coordenador;1;Educacross
GRUPO SESC SC;SESC - CONCÓRDIA;Coordenador;1;Plataforma AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Coordenador;1;Redação AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Coordenador;1;Ubbu
GRUPO SESC SC;SESC - CONCÓRDIA;Corretor;2;Redação AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Gestor;2;AZ Anos Iniciais
GRUPO SESC SC;SESC - CONCÓRDIA;Gestor;2;AZ Cantalelê
GRUPO SESC SC;SESC - CONCÓRDIA;Gestor;2;Conexia Books
GRUPO SESC SC;SESC - CONCÓRDIA;Gestor;2;Conexia Store
GRUPO SESC SC;SESC - CONCÓRDIA;Gestor;2;Educacross
GRUPO SESC SC;SESC - CONCÓRDIA;Gestor;2;Ubbu
GRUPO SESC SC;SESC - CONCÓRDIA;Professor;9;AZ Anos Iniciais
GRUPO SESC SC;SESC - CONCÓRDIA;Professor;4;AZ Cantalelê
GRUPO SESC SC;SESC - CONCÓRDIA;Professor;15;Conexia Books
GRUPO SESC SC;SESC - CONCÓRDIA;Professor;9;Educacross
GRUPO SESC SC;SESC - CONCÓRDIA;Professor;15;Plataforma AZ
GRUPO SESC SC;SESC - CONCÓRDIA;Professor;14;Ubbu
GRUPO SESC SC;SESC - CONCÓRDIA;Responsável;79;AZ Cantalelê
GRUPO SESC SC;SESC - CONCÓRDIA;Responsável;420;Conexia Store
GRUPO SESC SC;SESC - CONCÓRDIA;Responsável;316;Educacross
GRUPO SESC SC;SESC - CONCÓRDIA;Responsável;358;Plataforma AZ
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;44;AZ Cantalelê
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;458;Conexia Books
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;375;Conexia Store
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;284;Educacross
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;458;Plataforma AZ
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;229;Redação AZ
GRUPO SESC SC;SESC - CRICIÚMA;Aluno;451;Ubbu
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;AZ Cantalelê
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;Conexia Books
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;Educacross
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;Plataforma AZ
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;Redação AZ
GRUPO SESC SC;SESC - CRICIÚMA;Coordenador;1;Ubbu
GRUPO SESC SC;SESC - CRICIÚMA;Corretor;3;Redação AZ
GRUPO SESC SC;SESC - CRICIÚMA;Gestor;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - CRICIÚMA;Gestor;1;AZ Cantalelê
GRUPO SESC SC;SESC - CRICIÚMA;Gestor;1;Conexia Books
GRUPO SESC SC;SESC - CRICIÚMA;Gestor;1;Conexia Store
GRUPO SESC SC;SESC - CRICIÚMA;Gestor;1;Educacross
GRUPO SESC SC;SESC - CRICIÚMA;Gestor;1;Ubbu
GRUPO SESC SC;SESC - CRICIÚMA;Professor;13;AZ Anos Iniciais
GRUPO SESC SC;SESC - CRICIÚMA;Professor;5;AZ Cantalelê
GRUPO SESC SC;SESC - CRICIÚMA;Professor;19;Conexia Books
GRUPO SESC SC;SESC - CRICIÚMA;Professor;13;Educacross
GRUPO SESC SC;SESC - CRICIÚMA;Professor;19;Plataforma AZ
GRUPO SESC SC;SESC - CRICIÚMA;Professor;16;Ubbu
GRUPO SESC SC;SESC - CRICIÚMA;Responsável;40;AZ Cantalelê
GRUPO SESC SC;SESC - CRICIÚMA;Responsável;331;Conexia Store
GRUPO SESC SC;SESC - CRICIÚMA;Responsável;247;Educacross
GRUPO SESC SC;SESC - CRICIÚMA;Responsável;382;Plataforma AZ
GRUPO SESC SC;SESC - CURITIBANOS;Aluno;20;AZ Cantalelê
GRUPO SESC SC;SESC - CURITIBANOS;Aluno;65;Conexia Books
GRUPO SESC SC;SESC - CURITIBANOS;Aluno;100;Conexia Store
GRUPO SESC SC;SESC - CURITIBANOS;Aluno;64;Educacross
GRUPO SESC SC;SESC - CURITIBANOS;Aluno;65;Plataforma AZ
GRUPO SESC SC;SESC - CURITIBANOS;Aluno;64;Ubbu
GRUPO SESC SC;SESC - CURITIBANOS;Gestor;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - CURITIBANOS;Gestor;1;AZ Cantalelê
GRUPO SESC SC;SESC - CURITIBANOS;Gestor;1;Conexia Books
GRUPO SESC SC;SESC - CURITIBANOS;Gestor;1;Conexia Store
GRUPO SESC SC;SESC - CURITIBANOS;Gestor;1;Educacross
GRUPO SESC SC;SESC - CURITIBANOS;Gestor;1;Ubbu
GRUPO SESC SC;SESC - CURITIBANOS;Professor;10;AZ Anos Iniciais
GRUPO SESC SC;SESC - CURITIBANOS;Professor;5;AZ Cantalelê
GRUPO SESC SC;SESC - CURITIBANOS;Professor;10;Conexia Books
GRUPO SESC SC;SESC - CURITIBANOS;Professor;10;Educacross
GRUPO SESC SC;SESC - CURITIBANOS;Professor;10;Plataforma AZ
GRUPO SESC SC;SESC - CURITIBANOS;Professor;10;Ubbu
GRUPO SESC SC;SESC - CURITIBANOS;Responsável;21;AZ Cantalelê
GRUPO SESC SC;SESC - CURITIBANOS;Responsável;96;Conexia Store
GRUPO SESC SC;SESC - CURITIBANOS;Responsável;62;Educacross
GRUPO SESC SC;SESC - CURITIBANOS;Responsável;63;Plataforma AZ
GRUPO SESC SC;SESC - FLORIANÓPOLIS;Coordenador;27;Novo EM
GRUPO SESC SC;SESC - FLORIANÓPOLIS;Gestor;2;Novo EM
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;61;AZ Cantalelê
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;559;Conexia Books
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;416;Conexia Store
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;350;Educacross
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;559;Plataforma AZ
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;288;Redação AZ
GRUPO SESC SC;SESC - ITAJAÍ;Aluno;551;Ubbu
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;AZ Anos Iniciais
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;AZ Cantalelê
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;Conexia Books
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;Educacross
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;Plataforma AZ
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;Redação AZ
GRUPO SESC SC;SESC - ITAJAÍ;Coordenador;2;Ubbu
GRUPO SESC SC;SESC - ITAJAÍ;Corretor;4;Redação AZ
GRUPO SESC SC;SESC - ITAJAÍ;Gestor;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - ITAJAÍ;Gestor;1;AZ Cantalelê
GRUPO SESC SC;SESC - ITAJAÍ;Gestor;2;Conexia Books
GRUPO SESC SC;SESC - ITAJAÍ;Gestor;1;Conexia Store
GRUPO SESC SC;SESC - ITAJAÍ;Gestor;1;Educacross
GRUPO SESC SC;SESC - ITAJAÍ;Gestor;2;Ubbu
GRUPO SESC SC;SESC - ITAJAÍ;Professor;10;AZ Anos Iniciais
GRUPO SESC SC;SESC - ITAJAÍ;Professor;5;AZ Cantalelê
GRUPO SESC SC;SESC - ITAJAÍ;Professor;15;Conexia Books
GRUPO SESC SC;SESC - ITAJAÍ;Professor;10;Educacross
GRUPO SESC SC;SESC - ITAJAÍ;Professor;15;Plataforma AZ
GRUPO SESC SC;SESC - ITAJAÍ;Professor;15;Ubbu
GRUPO SESC SC;SESC - ITAJAÍ;Responsável;61;AZ Cantalelê
GRUPO SESC SC;SESC - ITAJAÍ;Responsável;393;Conexia Store
GRUPO SESC SC;SESC - ITAJAÍ;Responsável;331;Educacross
GRUPO SESC SC;SESC - ITAJAÍ;Responsável;497;Plataforma AZ
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;40;AZ Cantalelê
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;408;Conexia Books
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;295;Conexia Store
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;211;Educacross
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;408;Plataforma AZ
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;234;Redação AZ
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Aluno;405;Ubbu
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Corretor;2;Redação AZ
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Professor;12;AZ Anos Iniciais
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Professor;7;AZ Cantalelê
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Professor;18;Conexia Books
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Professor;12;Educacross
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Professor;18;Plataforma AZ
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Professor;18;Ubbu
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Responsável;71;AZ Cantalelê
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Responsável;497;Conexia Store
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Responsável;371;Educacross
GRUPO SESC SC;SESC - JARAGUÁ DO SUL;Responsável;672;Plataforma AZ
GRUPO SESC SC;SESC - JOINVILLE;Aluno;74;AZ Cantalelê
GRUPO SESC SC;SESC - JOINVILLE;Aluno;478;Conexia Books
GRUPO SESC SC;SESC - JOINVILLE;Aluno;362;Conexia Store
GRUPO SESC SC;SESC - JOINVILLE;Aluno;279;Educacross
GRUPO SESC SC;SESC - JOINVILLE;Aluno;478;Plataforma AZ
GRUPO SESC SC;SESC - JOINVILLE;Aluno;249;Redação AZ
GRUPO SESC SC;SESC - JOINVILLE;Aluno;473;Ubbu
GRUPO SESC SC;SESC - JOINVILLE;Corretor;5;Redação AZ
GRUPO SESC SC;SESC - JOINVILLE;Gestor;3;AZ Anos Iniciais
GRUPO SESC SC;SESC - JOINVILLE;Gestor;3;AZ Cantalelê
GRUPO SESC SC;SESC - JOINVILLE;Gestor;3;Conexia Books
GRUPO SESC SC;SESC - JOINVILLE;Gestor;3;Conexia Store
GRUPO SESC SC;SESC - JOINVILLE;Gestor;3;Educacross
GRUPO SESC SC;SESC - JOINVILLE;Gestor;3;Ubbu
GRUPO SESC SC;SESC - JOINVILLE;Professor;16;AZ Anos Iniciais
GRUPO SESC SC;SESC - JOINVILLE;Professor;6;AZ Cantalelê
GRUPO SESC SC;SESC - JOINVILLE;Professor;23;Conexia Books
GRUPO SESC SC;SESC - JOINVILLE;Professor;16;Educacross
GRUPO SESC SC;SESC - JOINVILLE;Professor;23;Plataforma AZ
GRUPO SESC SC;SESC - JOINVILLE;Professor;23;Ubbu
GRUPO SESC SC;SESC - JOINVILLE;Responsável;74;AZ Cantalelê
GRUPO SESC SC;SESC - JOINVILLE;Responsável;346;Conexia Store
GRUPO SESC SC;SESC - JOINVILLE;Responsável;269;Educacross
GRUPO SESC SC;SESC - JOINVILLE;Responsável;452;Plataforma AZ
GRUPO SESC SC;SESC - LAGES;Aluno;74;AZ Cantalelê
GRUPO SESC SC;SESC - LAGES;Aluno;358;Conexia Books
GRUPO SESC SC;SESC - LAGES;Aluno;429;Conexia Store
GRUPO SESC SC;SESC - LAGES;Aluno;342;Educacross
GRUPO SESC SC;SESC - LAGES;Aluno;358;Plataforma AZ
GRUPO SESC SC;SESC - LAGES;Aluno;61;Redação AZ
GRUPO SESC SC;SESC - LAGES;Aluno;342;Ubbu
GRUPO SESC SC;SESC - LAGES;Coordenador;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - LAGES;Coordenador;1;Conexia Books
GRUPO SESC SC;SESC - LAGES;Coordenador;1;Educacross
GRUPO SESC SC;SESC - LAGES;Coordenador;1;Plataforma AZ
GRUPO SESC SC;SESC - LAGES;Coordenador;1;Redação AZ
GRUPO SESC SC;SESC - LAGES;Coordenador;1;Ubbu
GRUPO SESC SC;SESC - LAGES;Corretor;2;Redação AZ
GRUPO SESC SC;SESC - LAGES;Gestor;2;AZ Anos Iniciais
GRUPO SESC SC;SESC - LAGES;Gestor;2;AZ Cantalelê
GRUPO SESC SC;SESC - LAGES;Gestor;2;Conexia Books
GRUPO SESC SC;SESC - LAGES;Gestor;2;Conexia Store
GRUPO SESC SC;SESC - LAGES;Gestor;2;Educacross
GRUPO SESC SC;SESC - LAGES;Gestor;2;Ubbu
GRUPO SESC SC;SESC - LAGES;Professor;15;AZ Anos Iniciais
GRUPO SESC SC;SESC - LAGES;Professor;6;AZ Cantalelê
GRUPO SESC SC;SESC - LAGES;Professor;15;Conexia Books
GRUPO SESC SC;SESC - LAGES;Professor;15;Educacross
GRUPO SESC SC;SESC - LAGES;Professor;15;Plataforma AZ
GRUPO SESC SC;SESC - LAGES;Professor;15;Ubbu
GRUPO SESC SC;SESC - LAGES;Responsável;77;AZ Cantalelê
GRUPO SESC SC;SESC - LAGES;Responsável;416;Conexia Store
GRUPO SESC SC;SESC - LAGES;Responsável;338;Educacross
GRUPO SESC SC;SESC - LAGES;Responsável;352;Plataforma AZ
GRUPO SESC SC;SESC - PALHOÇA;Aluno;49;AZ Cantalelê
GRUPO SESC SC;SESC - PALHOÇA;Aluno;472;Conexia Books
GRUPO SESC SC;SESC - PALHOÇA;Aluno;352;Conexia Store
GRUPO SESC SC;SESC - PALHOÇA;Aluno;263;Educacross
GRUPO SESC SC;SESC - PALHOÇA;Aluno;472;Plataforma AZ
GRUPO SESC SC;SESC - PALHOÇA;Aluno;261;Redação AZ
GRUPO SESC SC;SESC - PALHOÇA;Aluno;469;Ubbu
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;AZ Anos Iniciais
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;AZ Cantalelê
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;Conexia Books
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;Educacross
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;Plataforma AZ
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;Redação AZ
GRUPO SESC SC;SESC - PALHOÇA;Coordenador;2;Ubbu
GRUPO SESC SC;SESC - PALHOÇA;Corretor;2;Redação AZ
GRUPO SESC SC;SESC - PALHOÇA;Gestor;2;AZ Anos Iniciais
GRUPO SESC SC;SESC - PALHOÇA;Gestor;2;AZ Cantalelê
GRUPO SESC SC;SESC - PALHOÇA;Gestor;2;Conexia Books
GRUPO SESC SC;SESC - PALHOÇA;Gestor;2;Conexia Store
GRUPO SESC SC;SESC - PALHOÇA;Gestor;2;Educacross
GRUPO SESC SC;SESC - PALHOÇA;Gestor;2;Ubbu
GRUPO SESC SC;SESC - PALHOÇA;Professor;13;AZ Anos Iniciais
GRUPO SESC SC;SESC - PALHOÇA;Professor;7;AZ Cantalelê
GRUPO SESC SC;SESC - PALHOÇA;Professor;19;Conexia Books
GRUPO SESC SC;SESC - PALHOÇA;Professor;13;Educacross
GRUPO SESC SC;SESC - PALHOÇA;Professor;19;Plataforma AZ
GRUPO SESC SC;SESC - PALHOÇA;Professor;19;Ubbu
GRUPO SESC SC;SESC - PALHOÇA;Responsável;50;AZ Cantalelê
GRUPO SESC SC;SESC - PALHOÇA;Responsável;323;Conexia Store
GRUPO SESC SC;SESC - PALHOÇA;Responsável;245;Educacross
GRUPO SESC SC;SESC - PALHOÇA;Responsável;432;Plataforma AZ
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;32;AZ Cantalelê
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;318;Conexia Books
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;254;Conexia Store
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;190;Educacross
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;318;Plataforma AZ
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;173;Redação AZ
GRUPO SESC SC;SESC - RIO DO SUL;Aluno;316;Ubbu
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;1;AZ Cantalelê
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;2;Conexia Books
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;1;Educacross
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;2;Plataforma AZ
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;1;Redação AZ
GRUPO SESC SC;SESC - RIO DO SUL;Coordenador;1;Ubbu
GRUPO SESC SC;SESC - RIO DO SUL;Corretor;2;Redação AZ
GRUPO SESC SC;SESC - RIO DO SUL;Gestor;1;AZ Anos Iniciais
GRUPO SESC SC;SESC - RIO DO SUL;Gestor;1;AZ Cantalelê
GRUPO SESC SC;SESC - RIO DO SUL;Gestor;1;Conexia Books
GRUPO SESC SC;SESC - RIO DO SUL;Gestor;1;Conexia Store
GRUPO SESC SC;SESC - RIO DO SUL;Gestor;1;Educacross
GRUPO SESC SC;SESC - RIO DO SUL;Gestor;1;Ubbu
GRUPO SESC SC;SESC - RIO DO SUL;Professor;6;AZ Anos Iniciais
GRUPO SESC SC;SESC - RIO DO SUL;Professor;2;AZ Cantalelê
GRUPO SESC SC;SESC - RIO DO SUL;Professor;13;Conexia Books
GRUPO SESC SC;SESC - RIO DO SUL;Professor;6;Educacross
GRUPO SESC SC;SESC - RIO DO SUL;Professor;13;Plataforma AZ
GRUPO SESC SC;SESC - RIO DO SUL;Professor;11;Ubbu
